Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
BcWH2_02196	N	N	N	GH13_30	N	1
BcWH2_02403	N	N	N	GH43_2	Y(1-21)	1
BcWH2_02405	N	N	N	CBM0	Y(1-34)	1
BcWH2_02571	N	N	N	GH92	N	1
BcWH2_02755	N	N	N	GH6	N	1
BcWH2_02906	N	N	N	GH0	N	1
BcWH2_02942	N	N	N	GH29	Y(1-25)	1
BcWH2_02950	N	N	N	GT4	N	1
BcWH2_02952	N	N	N	GH35	N	1
BcWH2_03170	N	N	N	GT58	N	1
BcWH2_03197	N	N	N	GH13_11	N	1
BcWH2_03385	N	N	N	GT2	N	1
BcWH2_03428	N	N	N	GT83	N	1
BcWH2_03440	N	N	N	GH78	N	1
BcWH2_03456	N	N	N	GT4	N	1
BcWH2_03494	N	N	N	GH65	Y(1-22)	1
BcWH2_03578	N	N	N	GT4	N	1
BcWH2_03717	N	N	N	GH13	N	1
BcWH2_03737	N	N	N	GH35	Y(1-23)	1
BcWH2_03749	N	N	N	GT2	N	1
BcWH2_03766	N	N	N	GH1	N	1
BcWH2_03870	N	N	N	CBM0	Y(1-22)	1
BcWH2_03881	N	N	N	CBM51	Y(1-21)	1
BcWH2_03945	N	N	N	GH39	N	1
BcWH2_04070	N	N	N	GT51	N	1
BcWH2_04074	N	N	N	GT106	N	1
BcWH2_04147	N	N	N	GH43_3	Y(1-24)	1
BcWH2_04200	N	N	N	GH28	N	1
BcWH2_04348	N	N	N	GH97	N	1
BcWH2_04389	N	N	N	GH5_11	N	1
BcWH2_04407	N	N	N	GH101	N	1
BcWH2_04470	N	N	N	GT4	N	1
BcWH2_04477	N	N	N	GH13_31	N	1
BcWH2_04663	N	N	N	GH101	N	1
BcWH2_04682	N	N	N	GH78	N	1
BcWH2_04894	N	N	N	GT2	N	1
BcWH2_04946	N	N	N	GT30	N	1
BcWH2_04951	N	N	N	GH117	Y(1-24)	1
BcWH2_04972	N	N	N	GT0	N	1
BcWH2_05091	N	N	N	CE12	N	1
BcWH2_05103	N	N	N	GT2	N	1
BcWH2_05120	N	N	N	GH105+GH28	N	1
BcWH2_05199	N	N	N	GH13_31	N	1
BcWH2_05206	N	N	N	GT0	N	1
BcWH2_05208	N	N	N	GT4	N	1
BcWH2_05267	N	N	N	GT2	N	1
BcWH2_05314	N	N	N	GT2	N	1
BcWH2_05415	N	N	N	GT2	N	1
