name	Mouse	Day	Absolute_abundance
B_vulgatus	5	32	146711605.37019923
C_aerofaciens	5	32	1694035.9733227834
C_scindens	5	32	5606976.915216225
C_spiroforme	5	32	576924.3084876998
D_longicatena	5	32	62649.71556318303
P_distasonis	5	32	37732437.42045864
R_obeum	5	32	20131233.20581942
B_caccae	5	34	104418828.52203067
B_cellulosilyticus_WH2	5	34	212794080.23768857
B_ovatus	5	34	74859627.60181229
B_thetaiotaomicron	5	34	35837794.80791461
B_uniformis	5	34	40996224.50627865
B_vulgatus	5	34	120596146.83686681
C_aerofaciens	5	34	1623371.5373769777
C_scindens	5	34	4170186.5172741627
C_spiroforme	5	34	577115.9496482876
D_longicatena	5	34	112781.50804016768
P_distasonis	5	34	33636903.950813875
R_obeum	5	34	21137924.42488827
B_caccae	5	37	73124156.54386225
B_cellulosilyticus_WH2	5	37	153046734.9734699
B_ovatus	5	37	76071217.06033269
B_thetaiotaomicron	5	37	27419128.785572004
B_uniformis	5	37	41248034.320331976
B_vulgatus	5	37	86437230.50427493
C_aerofaciens	5	37	2729380.3431457267
C_scindens	5	37	5739228.119488884
C_spiroforme	5	37	884852.3085292402
D_longicatena	5	37	78989.15002923683
P_distasonis	5	37	24939579.742883753
R_obeum	5	37	28116575.26604699
B_caccae	5	39	137969477.22843382
B_cellulosilyticus_WH2	5	39	447278174.02961767
B_ovatus	5	39	149507914.0498425
B_thetaiotaomicron	5	39	105669897.4311653
B_uniformis	5	39	52276256.09520418
B_vulgatus	5	39	282193656.8221752
C_aerofaciens	5	39	4284651.719069873
C_scindens	5	39	11765935.945582977
C_spiroforme	5	39	1524044.6793274137
D_longicatena	5	39	149838.67854858626
P_distasonis	5	39	109098016.12514727
R_obeum	5	39	61702831.42742284
B_caccae	5	40	97919774.66200359
B_cellulosilyticus_WH2	5	40	353430135.34156287
B_ovatus	5	40	148203120.04370907
B_thetaiotaomicron	5	40	95238679.31013322
B_uniformis	5	40	72020095.99528275
B_vulgatus	5	40	222005092.795417
C_aerofaciens	5	40	6773790.310591023
C_scindens	5	40	15012101.19056353
C_spiroforme	5	40	2225042.2512472
D_longicatena	5	40	104735.90860685693
P_distasonis	5	40	70875668.99125972
R_obeum	5	40	99141900.01082051
B_caccae	6	0	6755839.96969918
B_cellulosilyticus_WH2	6	0	5058280.103424312
B_ovatus	6	0	5746338.4345750585
B_thetaiotaomicron	6	0	3316028.571593571
B_uniformis	6	0	516786.9060435664
B_vulgatus	6	0	86736193.8302804
C_aerofaciens	6	0	117880.61699171725
C_scindens	6	0	4210018.432600132
C_spiroforme	6	0	21923.629521720028
D_longicatena	6	0	287095.47601784393
P_distasonis	6	0	108792.13726195991
R_obeum	6	0	332375.1304530668
B_caccae	6	1	44338678.38489287
B_cellulosilyticus_WH2	6	1	43911741.64745565
B_ovatus	6	1	27006587.88986732
B_thetaiotaomicron	6	1	24197617.998070855
B_uniformis	6	1	1021474.8388617504
B_vulgatus	6	1	34907754.65684025
C_aerofaciens	6	1	4012594.3037359514
C_scindens	6	1	12278799.812157003
C_spiroforme	6	1	6204508.131743231
D_longicatena	6	1	32041.759755337625
P_distasonis	6	1	764511.399420988
R_obeum	6	1	14029003.274451537
B_caccae	6	2	26839624.832302753
B_cellulosilyticus_WH2	6	2	56910512.88775606
B_ovatus	6	2	22687520.54795276
B_thetaiotaomicron	6	2	24029862.291508004
B_uniformis	6	2	2420137.970757034
B_vulgatus	6	2	19151001.755634062
C_aerofaciens	6	2	2245720.2076101773
C_scindens	6	2	4140656.667262713
C_spiroforme	6	2	3013318.3934671474
D_longicatena	6	2	1057.7591995751422
P_distasonis	6	2	2701859.3322110325
R_obeum	6	2	20572817.64824578
B_caccae	6	4	30555051.47118512
B_cellulosilyticus_WH2	6	4	94153615.22356439
B_ovatus	6	4	24133003.610880416
B_thetaiotaomicron	6	4	40651438.66376482
B_uniformis	6	4	5360962.693117286
B_vulgatus	6	4	40649257.0328487
C_aerofaciens	6	4	4726191.463680119
C_scindens	6	4	4887238.767799074
C_spiroforme	6	4	2553763.5070968745
D_longicatena	6	4	0.0
P_distasonis	6	4	10259283.254895108
R_obeum	6	4	31253885.09775128
B_caccae	6	6	36161106.28442863
B_cellulosilyticus_WH2	6	6	93636538.58594097
B_ovatus	6	6	28933230.865282964
B_thetaiotaomicron	6	6	38732744.12871049
B_uniformis	6	6	9129203.547944622
B_vulgatus	6	6	53157432.10070693
C_aerofaciens	6	6	10848457.005885962
C_scindens	6	6	7943599.47908522
C_spiroforme	6	6	769692.8831963656
D_longicatena	6	6	0.0
P_distasonis	6	6	13907816.659992693
R_obeum	6	6	36819477.02763522
B_caccae	6	9	67554510.55625397
B_cellulosilyticus_WH2	6	9	84871092.27780421
B_ovatus	6	9	26119788.604210787
B_thetaiotaomicron	6	9	34532629.72288119
B_uniformis	6	9	8805204.616581293
B_vulgatus	6	9	55145568.963675395
C_aerofaciens	6	9	4654774.771586169
C_scindens	6	9	5754302.394995829
C_spiroforme	6	9	867534.3891266385
D_longicatena	6	9	0.0
P_distasonis	6	9	16296113.289284293
R_obeum	6	9	22390128.559016574
B_caccae	6	11	38381447.41464875
B_cellulosilyticus_WH2	6	11	73303035.67653783
B_ovatus	6	11	33583764.19998893
B_thetaiotaomicron	6	11	26363967.14429145
B_uniformis	6	11	12053496.82931815
B_vulgatus	6	11	31816572.00019427
C_aerofaciens	6	11	1348908.3430329065
C_scindens	6	11	3186502.723846088
C_spiroforme	6	11	131887.48774122543
D_longicatena	6	11	0.0
P_distasonis	6	11	9325369.427261677
R_obeum	6	11	12880693.936734984
B_caccae	6	12	48765515.623341344
B_cellulosilyticus_WH2	6	12	122010899.46923968
B_ovatus	6	12	49074005.12372878
B_thetaiotaomicron	6	12	39170097.13835883
B_uniformis	6	12	17032216.892889187
B_vulgatus	6	12	57669686.44680598
C_aerofaciens	6	12	4369170.520381151
C_scindens	6	12	9810566.658111053
C_spiroforme	6	12	213593.37754291954
D_longicatena	6	12	0.0
P_distasonis	6	12	15020077.410642428
R_obeum	6	12	31839264.12594278
B_caccae	6	14	105348930.7729749
B_cellulosilyticus_WH2	6	14	73052330.23776807
B_ovatus	6	14	18720920.838949233
B_thetaiotaomicron	6	14	29393740.653774727
B_uniformis	6	14	9445616.50098622
B_vulgatus	6	14	109795456.86469395
C_aerofaciens	6	14	3534164.9712340925
C_scindens	6	14	6769582.0307230465
C_spiroforme	6	14	273778.59625762457
D_longicatena	6	14	2201.858473903361
P_distasonis	6	14	31138947.023764614
R_obeum	6	14	4837589.172535819
B_caccae	6	15	93428399.91666226
B_cellulosilyticus_WH2	6	15	32589446.333065856
B_ovatus	6	15	1757072.2441952885
B_thetaiotaomicron	6	15	25709584.263762224
B_uniformis	6	15	5217308.238338967
B_vulgatus	6	15	38980500.4710529
C_aerofaciens	6	15	1485710.5881522263
C_scindens	6	15	5495682.34042558
C_spiroforme	6	15	79058.84297734672
D_longicatena	6	15	0.0
P_distasonis	6	15	16430944.3957444
R_obeum	6	15	2439413.5408080807
B_caccae	6	16	122916208.02980609
B_cellulosilyticus_WH2	6	16	35814885.42800231
B_ovatus	6	16	1049151.5797424912
B_thetaiotaomicron	6	16	33963044.59813012
B_uniformis	6	16	21059277.680154726
B_vulgatus	6	16	39899681.55782824
C_aerofaciens	6	16	1828056.4556838092
C_scindens	6	16	12296754.351632895
C_spiroforme	6	16	385697.17016067274
D_longicatena	6	16	2918.805197769428
P_distasonis	6	16	10390593.069420071
R_obeum	6	16	5341937.695534793
B_caccae	6	18	148616716.2413195
B_cellulosilyticus_WH2	6	18	22468906.05787477
B_ovatus	6	18	1427468.49152914
B_thetaiotaomicron	6	18	48023401.77625663
B_uniformis	6	18	72789324.51669766
B_vulgatus	6	18	93114726.53351001
C_aerofaciens	6	18	1316696.1910850676
C_scindens	6	18	8939218.901706783
C_spiroforme	6	18	396096.0267702945
D_longicatena	6	18	0.0
P_distasonis	6	18	10717757.962534843
R_obeum	6	18	5271033.538280372
B_caccae	6	20	100737959.40161218
B_cellulosilyticus_WH2	6	20	22271646.859005373
B_ovatus	6	20	1539920.1666695161
B_thetaiotaomicron	6	20	24093584.963364247
B_uniformis	6	20	44512409.36354304
B_vulgatus	6	20	55004690.64684601
C_aerofaciens	6	20	1644573.9303362337
C_scindens	6	20	8689928.98276769
C_spiroforme	6	20	314528.59168827854
D_longicatena	6	20	2157.9299402702077
P_distasonis	6	20	5620848.404491787
R_obeum	6	20	3852987.8872303762
B_caccae	6	24	102735184.46588509
B_cellulosilyticus_WH2	6	24	22543832.475665037
B_ovatus	6	24	2220851.8486532914
B_thetaiotaomicron	6	24	29575657.514844794
B_uniformis	6	24	13710995.16810415
B_vulgatus	6	24	53618254.379635565
C_aerofaciens	6	24	2286321.040105759
C_scindens	6	24	12792975.94298995
C_spiroforme	6	24	483501.0646077365
D_longicatena	6	24	33226.22905757398
P_distasonis	6	24	6721390.595353991
R_obeum	6	24	8383642.702599958
B_caccae	6	25	133345170.78192943
B_cellulosilyticus_WH2	6	25	35680915.10091
B_ovatus	6	25	2324113.1956848046
B_thetaiotaomicron	6	25	21781056.399650864
B_uniformis	6	25	16804695.337103557
B_vulgatus	6	25	84877802.0823106
C_aerofaciens	6	25	1063448.7112953488
C_scindens	6	25	5779482.057255669
C_spiroforme	6	25	263201.8383897637
D_longicatena	6	25	12125.111268697412
P_distasonis	6	25	9614204.502353666
R_obeum	6	25	3740197.8287370885
B_caccae	6	26	131029871.5729913
B_cellulosilyticus_WH2	6	26	37100576.120250665
B_ovatus	6	26	1979133.7325287824
B_thetaiotaomicron	6	26	27498489.633868147
B_uniformis	6	26	16496682.84527616
B_vulgatus	6	26	90899059.15602684
C_aerofaciens	6	26	2638825.579347593
C_scindens	6	26	11436133.745089464
C_spiroforme	6	26	437728.82130064577
D_longicatena	6	26	21243.607796644585
P_distasonis	6	26	10483733.75095057
R_obeum	6	26	6093739.627101854
B_caccae	6	28	130017809.19907036
B_cellulosilyticus_WH2	6	28	79163675.06923762
B_ovatus	6	28	17126179.814359806
B_thetaiotaomicron	6	28	90448348.1773245
B_uniformis	6	28	34015064.84534836
B_vulgatus	6	28	84244747.85457252
C_aerofaciens	6	28	5841250.603068
C_scindens	6	28	23770419.201572966
C_spiroforme	6	28	719715.85977585
D_longicatena	6	28	46832.60365119704
P_distasonis	6	28	6007735.675597098
R_obeum	6	28	36164528.86175667
B_caccae	6	29	111727767.54787195
B_cellulosilyticus_WH2	6	29	106633488.90840758
B_ovatus	6	29	54356360.31615405
B_thetaiotaomicron	6	29	48596313.16560189
B_uniformis	6	29	44858257.698662296
B_vulgatus	6	29	126306431.27201587
C_aerofaciens	6	29	643131.2755422607
C_scindens	6	29	3766688.1861840216
C_spiroforme	6	29	130034.03909482708
D_longicatena	6	29	32637.54902960361
P_distasonis	6	29	12137563.569187565
R_obeum	6	29	16467223.507245766
B_caccae	6	30	76471547.59818332
B_cellulosilyticus_WH2	6	30	106892956.65728125
B_ovatus	6	30	43736848.49336058
B_thetaiotaomicron	6	30	41319237.856783286
B_uniformis	6	30	29951844.469513018
B_vulgatus	6	30	96625967.29570271
C_aerofaciens	6	30	3346720.266076517
C_scindens	6	30	10143499.028987527
C_spiroforme	6	30	302073.7726252795
D_longicatena	6	30	62183.67148516213
P_distasonis	6	30	13701169.139032805
R_obeum	6	30	37479768.79820833
B_caccae	6	32	90477159.17495471
B_cellulosilyticus_WH2	6	32	209799224.16722372
B_ovatus	6	32	53576087.60238492
B_thetaiotaomicron	6	32	22766449.951538574
B_uniformis	6	32	25083777.069951747
B_vulgatus	6	32	165210613.5045432
C_aerofaciens	6	32	1690932.069232517
C_scindens	6	32	6836269.007486121
C_spiroforme	6	32	794815.6763684226
D_longicatena	6	32	66537.29892012586
P_distasonis	6	32	40606078.61033934
R_obeum	6	32	27624747.324934304
B_caccae	6	34	71112986.06575425
B_cellulosilyticus_WH2	6	34	173100358.36180907
B_ovatus	6	34	46110498.97942085
B_thetaiotaomicron	6	34	18034869.31449256
B_uniformis	6	34	23143729.444843095
B_vulgatus	6	34	109521591.02787283
C_aerofaciens	6	34	792704.8364188159
C_scindens	6	34	3636596.4518502858
C_spiroforme	6	34	593097.643407696
D_longicatena	6	34	24262.895135245628
P_distasonis	6	34	23915406.53234767
R_obeum	6	34	21629372.055438384
B_caccae	6	37	53630314.64608843
B_cellulosilyticus_WH2	6	37	98898038.78045729
B_ovatus	6	37	43875811.32716619
B_thetaiotaomicron	6	37	23843275.658806037
B_uniformis	6	37	22193918.69413119
B_vulgatus	6	37	51918730.80976445
C_aerofaciens	6	37	1165003.9333198685
C_scindens	6	37	2786899.0927139684
C_spiroforme	6	37	364833.18594695756
D_longicatena	6	37	33638.08358014807
P_distasonis	6	37	15858083.324090334
R_obeum	6	37	10423326.89255836
B_caccae	6	39	55995835.61454579
B_cellulosilyticus_WH2	6	39	126781252.60157041
B_ovatus	6	39	60855367.17693737
B_thetaiotaomicron	6	39	39701231.66717354
B_uniformis	6	39	18534554.119982086
B_vulgatus	6	39	71207817.30761823
C_aerofaciens	6	39	1824049.8188337055
C_scindens	6	39	3528130.7094672476
C_spiroforme	6	39	456296.22299099655
D_longicatena	6	39	35696.68401806701
P_distasonis	6	39	27092425.962740306
R_obeum	6	39	17388332.31615703
B_caccae	6	40	99742886.06112833
B_cellulosilyticus_WH2	6	40	235817514.04638284
B_ovatus	6	40	112495523.55975756
B_thetaiotaomicron	6	40	64523495.90215683
B_uniformis	6	40	21753747.90436002
B_vulgatus	6	40	103086580.08474147
C_aerofaciens	6	40	3255849.758303181
C_scindens	6	40	6810654.232288651
C_spiroforme	6	40	1015557.4136345092
D_longicatena	6	40	216742.36175025854
P_distasonis	6	40	36074898.90385283
R_obeum	6	40	53761997.538964406
B_caccae	7	0	18108359.01485581
B_cellulosilyticus_WH2	7	0	11170646.698358348
B_ovatus	7	0	10896782.796108637
B_thetaiotaomicron	7	0	7769980.293915583
B_uniformis	7	0	1398796.6653501824
B_vulgatus	7	0	35218455.078582786
C_aerofaciens	7	0	799519.4974774452
C_scindens	7	0	7401061.131020548
C_spiroforme	7	0	51613.24225323927
D_longicatena	7	0	141518.3012758907
P_distasonis	7	0	200051.64182277038
R_obeum	7	0	569315.8382356182
B_caccae	7	1	48704881.821071915
B_cellulosilyticus_WH2	7	1	75733670.90270145
B_ovatus	7	1	42071191.65160643
B_thetaiotaomicron	7	1	30723934.720889892
B_uniformis	7	1	2563789.63090056
B_vulgatus	7	1	40411368.77326521
C_aerofaciens	7	1	4375284.181868981
C_scindens	7	1	15627513.158426745
C_spiroforme	7	1	2975529.6519274493
D_longicatena	7	1	13142.13936241483
P_distasonis	7	1	1083726.2706776138
R_obeum	7	1	32488612.222425286
B_caccae	7	2	101058780.54786552
B_cellulosilyticus_WH2	7	2	73199875.258453
B_ovatus	7	2	26527933.964034125
B_thetaiotaomicron	7	2	74472070.88092723
B_uniformis	7	2	8288354.778568092
B_vulgatus	7	2	43867443.67000572
C_aerofaciens	7	2	10200422.167611139
C_scindens	7	2	18771223.338150933
C_spiroforme	7	2	6544674.249619505
D_longicatena	7	2	3069.6214782065404
P_distasonis	7	2	4236201.364922836
R_obeum	7	2	33118985.1523858
B_caccae	7	4	68455168.03102545
B_cellulosilyticus_WH2	7	4	99785974.22116147
B_ovatus	7	4	33123380.8726989
B_thetaiotaomicron	7	4	46559712.14593563
B_uniformis	7	4	12349370.666078568
B_vulgatus	7	4	70705551.64463753
C_aerofaciens	7	4	6353072.833965746
C_scindens	7	4	6770002.487632642
C_spiroforme	7	4	3191058.7436322584
D_longicatena	7	4	0.0
P_distasonis	7	4	13030769.691712487
R_obeum	7	4	30712461.90241769
B_caccae	7	6	40362111.693904035
B_cellulosilyticus_WH2	7	6	97582343.92136364
B_ovatus	7	6	28374788.33150909
B_thetaiotaomicron	7	6	40654350.411766134
B_uniformis	7	6	9690726.24751731
B_vulgatus	7	6	55053770.93236605
C_aerofaciens	7	6	9959617.31845446
C_scindens	7	6	9856449.99402782
C_spiroforme	7	6	1514569.7650082698
D_longicatena	7	6	0.0
P_distasonis	7	6	15030134.131641297
R_obeum	7	6	62561342.22011903
B_caccae	7	9	50553810.178548545
B_cellulosilyticus_WH2	7	9	123799652.46577184
B_ovatus	7	9	39622397.896783754
B_thetaiotaomicron	7	9	47750750.17924591
B_uniformis	7	9	11336101.361136917
B_vulgatus	7	9	50509729.237953894
C_aerofaciens	7	9	7318956.118818274
C_scindens	7	9	6397597.331329261
C_spiroforme	7	9	1486382.5339720019
D_longicatena	7	9	2078.1467978552887
P_distasonis	7	9	25183948.705571804
R_obeum	7	9	35226034.81225664
B_caccae	7	11	48613779.08329076
B_cellulosilyticus_WH2	7	11	113823957.18671882
B_ovatus	7	11	44630408.35085068
B_thetaiotaomicron	7	11	35133803.53248956
B_uniformis	7	11	17553965.448501073
B_vulgatus	7	11	40978126.87140431
C_aerofaciens	7	11	12683948.930660656
C_scindens	7	11	8652124.481497504
C_spiroforme	7	11	247210.7777406283
D_longicatena	7	11	2210.2446547985255
P_distasonis	7	11	16671337.847791856
R_obeum	7	11	29051678.03456621
B_caccae	7	12	35295131.94822066
B_cellulosilyticus_WH2	7	12	161599029.868277
B_ovatus	7	12	63671648.075552605
B_thetaiotaomicron	7	12	54393157.62974455
B_uniformis	7	12	22301024.200301204
B_vulgatus	7	12	73761280.30250344
C_aerofaciens	7	12	13072635.282453382
C_scindens	7	12	18529720.119017143
C_spiroforme	7	12	354853.21621874004
D_longicatena	7	12	0.0
P_distasonis	7	12	20448045.80956446
R_obeum	7	12	61182613.38410074
B_caccae	7	14	102919301.55368713
B_cellulosilyticus_WH2	7	14	54241541.41443956
B_ovatus	7	14	22462610.940208126
B_thetaiotaomicron	7	14	36831091.618493505
B_uniformis	7	14	10611219.768651605
B_vulgatus	7	14	113058884.35622902
C_aerofaciens	7	14	3014405.8472133055
C_scindens	7	14	6160701.789419233
C_spiroforme	7	14	336024.4845482032
D_longicatena	7	14	0.0
P_distasonis	7	14	29834882.047686692
R_obeum	7	14	6444326.198235243
B_caccae	7	15	100803295.04217996
B_cellulosilyticus_WH2	7	15	37968385.09477509
B_ovatus	7	15	3061089.6439641714
B_thetaiotaomicron	7	15	45569462.91554826
B_uniformis	7	15	6022383.818690611
B_vulgatus	7	15	46755179.898044795
C_aerofaciens	7	15	2661793.5223162645
C_scindens	7	15	10314415.20923812
C_spiroforme	7	15	255269.94852409785
D_longicatena	7	15	0.0
P_distasonis	7	15	21829142.436514992
R_obeum	7	15	8928113.419865754
B_caccae	7	16	115237972.97151317
B_cellulosilyticus_WH2	7	16	49011633.99793171
B_ovatus	7	16	982313.9478585514
B_thetaiotaomicron	7	16	31849788.282014668
B_uniformis	7	16	16448552.523669915
B_vulgatus	7	16	41883126.3941258
C_aerofaciens	7	16	1507206.1997389668
C_scindens	7	16	9823335.29432633
C_spiroforme	7	16	872378.424478956
D_longicatena	7	16	867.3842463830308
P_distasonis	7	16	9512377.933117287
R_obeum	7	16	4741984.417263447
B_caccae	7	18	109025955.66675897
B_cellulosilyticus_WH2	7	18	51339754.72196391
B_ovatus	7	18	26028151.778076768
B_thetaiotaomicron	7	18	39499503.72985771
B_uniformis	7	18	14132038.425763292
B_vulgatus	7	18	104185437.73790196
C_aerofaciens	7	18	6141676.074714301
C_scindens	7	18	9964572.825862344
C_spiroforme	7	18	485295.0333483904
D_longicatena	7	18	0.0
P_distasonis	7	18	23174241.98843589
R_obeum	7	18	11877295.658336338
B_caccae	7	20	79232128.17646162
B_cellulosilyticus_WH2	7	20	34901256.22618519
B_ovatus	7	20	1198819.9089710766
B_thetaiotaomicron	7	20	32735807.851040743
B_uniformis	7	20	29839974.881350663
B_vulgatus	7	20	48197268.18154792
C_aerofaciens	7	20	501227.2796520773
C_scindens	7	20	4433901.994775318
C_spiroforme	7	20	188829.5618983449
D_longicatena	7	20	1777.3040796460687
P_distasonis	7	20	5924736.873044987
R_obeum	7	20	2703680.32135644
B_caccae	7	24	122651628.19770192
B_cellulosilyticus_WH2	7	24	48730276.9056878
B_ovatus	7	24	3136499.9950328525
B_thetaiotaomicron	7	24	50567913.03950605
B_uniformis	7	24	36543246.123654015
B_vulgatus	7	24	63915667.67767825
C_aerofaciens	7	24	4217120.057278425
C_scindens	7	24	17196287.31879955
C_spiroforme	7	24	364513.6014048659
D_longicatena	7	24	35927.22940159275
P_distasonis	7	24	12783647.4605027
R_obeum	7	24	7185459.943065518
B_caccae	7	25	138446888.27892786
B_cellulosilyticus_WH2	7	25	54345950.72100077
B_ovatus	7	25	3071915.9768317486
B_thetaiotaomicron	7	25	42979543.3705965
B_uniformis	7	25	31331475.704362974
B_vulgatus	7	25	77457392.47115757
C_aerofaciens	7	25	1514112.7328841484
C_scindens	7	25	12517746.430919666
C_spiroforme	7	25	1228563.4486916747
D_longicatena	7	25	23149.477237805986
P_distasonis	7	25	12390078.373918043
R_obeum	7	25	6187141.989607976
B_caccae	7	26	122143415.80184995
B_cellulosilyticus_WH2	7	26	49371245.25827717
B_ovatus	7	26	3549806.972576144
B_thetaiotaomicron	7	26	44976420.24639645
B_uniformis	7	26	26628203.9165275
B_vulgatus	7	26	72633145.69499521
C_aerofaciens	7	26	2073976.1079211032
C_scindens	7	26	10496126.843136365
C_spiroforme	7	26	302780.4536543405
D_longicatena	7	26	28880.935493365017
P_distasonis	7	26	17923750.061741263
R_obeum	7	26	4802881.78271547
B_caccae	7	28	122376956.8650319
B_cellulosilyticus_WH2	7	28	118198035.26738784
B_ovatus	7	28	19611540.417390145
B_thetaiotaomicron	7	28	117514226.18645035
B_uniformis	7	28	38837109.08987616
B_vulgatus	7	28	85090310.19345875
C_aerofaciens	7	28	6826825.901068904
C_scindens	7	28	32250122.373863142
C_spiroforme	7	28	818862.6177797016
D_longicatena	7	28	150529.94279252586
P_distasonis	7	28	27385895.69736212
R_obeum	7	28	44132007.291228786
B_caccae	7	29	111755895.594609
B_cellulosilyticus_WH2	7	29	273312879.696267
B_ovatus	7	29	35806662.46666453
B_thetaiotaomicron	7	29	62257080.98144566
B_uniformis	7	29	21590241.099578556
B_vulgatus	7	29	200183778.32264522
C_aerofaciens	7	29	890714.5563648283
C_scindens	7	29	4527695.44864803
C_spiroforme	7	29	141239.3230853862
D_longicatena	7	29	38672.71591510558
P_distasonis	7	29	61218348.604645535
R_obeum	7	29	9678399.45599994
B_caccae	7	30	88352271.52820882
B_cellulosilyticus_WH2	7	30	211241148.94033536
B_ovatus	7	30	50533658.10932628
B_thetaiotaomicron	7	30	53451449.256816745
B_uniformis	7	30	11557990.313062692
B_vulgatus	7	30	106481898.48931774
C_aerofaciens	7	30	2995625.182934317
C_scindens	7	30	12979273.090632103
C_spiroforme	7	30	561100.6918907103
D_longicatena	7	30	96570.50135718673
P_distasonis	7	30	27825048.3044418
R_obeum	7	30	45672084.56871293
B_caccae	7	32	41257064.83886409
B_cellulosilyticus_WH2	7	32	153221997.2288427
B_ovatus	7	32	28936672.3471534
B_thetaiotaomicron	7	32	27514194.79359104
B_uniformis	7	32	14953959.795791578
B_vulgatus	7	32	63618582.12991805
C_aerofaciens	7	32	940350.2986009528
C_scindens	7	32	3667392.925014283
C_spiroforme	7	32	446857.1088546137
D_longicatena	7	32	31197.308699711393
P_distasonis	7	32	30637439.16406564
R_obeum	7	32	18212579.058134824
B_caccae	7	34	45426732.13359837
B_cellulosilyticus_WH2	7	34	101322178.73796031
B_ovatus	7	34	51613900.1868381
B_thetaiotaomicron	7	34	42012611.02344436
B_uniformis	7	34	39915881.002558686
B_vulgatus	7	34	110970768.54953746
C_aerofaciens	7	34	2231416.7622986813
C_scindens	7	34	6741664.978712004
C_spiroforme	7	34	882848.2336464262
D_longicatena	7	34	84295.22053297926
P_distasonis	7	34	39721336.878947295
R_obeum	7	34	40724640.945298605
B_caccae	7	37	17900096.932199832
B_cellulosilyticus_WH2	7	37	63801614.89100699
B_ovatus	7	37	74313747.51493433
B_thetaiotaomicron	7	37	31582851.981182218
B_uniformis	7	37	26112372.25559277
B_vulgatus	7	37	50335694.12048901
C_aerofaciens	7	37	1818102.3108501788
C_scindens	7	37	4379227.659322235
C_spiroforme	7	37	827106.5687071071
D_longicatena	7	37	47396.825662939074
P_distasonis	7	37	17234497.692692127
R_obeum	7	37	19043360.798768118
B_caccae	7	39	7172919.625362133
B_cellulosilyticus_WH2	7	39	265037938.8310537
B_ovatus	7	39	91739510.045256
B_thetaiotaomicron	7	39	40538073.51387319
B_uniformis	7	39	15658019.57896494
B_vulgatus	7	39	151051577.31602472
C_aerofaciens	7	39	960149.7352773008
C_scindens	7	39	3137341.1884924513
C_spiroforme	7	39	287313.8554930638
D_longicatena	7	39	215289.52081879595
P_distasonis	7	39	54632138.20021774
R_obeum	7	39	24490352.24943731
B_caccae	7	40	7189172.9504482355
B_cellulosilyticus_WH2	7	40	232466141.9498799
B_ovatus	7	40	89687053.02511948
B_thetaiotaomicron	7	40	50814988.53732694
B_uniformis	7	40	20988723.57807944
B_vulgatus	7	40	122609627.67285644
C_aerofaciens	7	40	2658333.100425631
C_scindens	7	40	8435911.725950655
C_spiroforme	7	40	923102.8360088937
D_longicatena	7	40	247911.49111361135
P_distasonis	7	40	37106542.706541725
R_obeum	7	40	43314602.45416653
