dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:10	-	-	162	BcWH2_01623	263	1.9e-49	2	162	1	163	0.987654320988
GT2	GT2:26	-	-	128	BcWH2_01821	322	3.2e-50	1	123	11	133	0.953125
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	BcWH2_02002	322	2.8e-131	1	282	32	308	0.982517482517
GH108_e40	GH108:71	-	-	87	BcWH2_02080	107	5.1e-44	1	86	10	97	0.977011494253
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	BcWH2_02401	747	9.7e-210	2	490	239	746	0.987854251012
GH2_e119	GH2:25	-	-	560	BcWH2_02415	1075	0	2	559	48	605	0.994642857143
GH51_e23	GH51:6	-	-	267	BcWH2_02438	480	4.6e-126	1	264	65	326	0.985018726592
GH136_e46	GH136:35	-	-	465	BcWH2_02440	511	2.4e-140	1	422	29	460	0.905376344086
GH2_e31	GH2:132|GH43_24:3	-	-	562	BcWH2_02443	785	2.6e-247	3	561	12	562	0.992882562278
GH2_e16	GH2:215|CBM32:1	3.2.1.23:3	beta-galactan	748	BcWH2_02443	785	2.1e-59	450	748	414	720	0.398395721925
GH127_e5	GH127:146	3.2.1.-:2	carrageenan	539	BcWH2_02535	684	1.2e-29	310	539	319	553	0.424860853432
GH43_e194	GH43_9:661|GH28:6|GH43:2|GH43_8:1	3.2.1.55:2	xylan	271	BcWH2_02554	1120	5.3e-120	2	271	26	289	0.992619926199
CBM91_e36	CBM91:62|GH43_9:59|GH43_19:31|GH43:3|GH43_34:2	-	xylan	176	BcWH2_02554	1120	2.5e-65	1	175	311	485	0.988636363636
GH43_e186	GH43_19:87|GH43_9:78|GH43_34:6|GH97:3|GH43:3|GH43_18:1	-	-	231	BcWH2_02554	1120	2.8e-92	1	231	538	792	0.995670995671
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	BcWH2_02554	1120	1.1e-97	1	274	827	1113	0.992727272727
GH28_e57	GH28:64|CBM16:1	-	-	259	BcWH2_02557	461	1.2e-135	1	258	185	443	0.992277992278
GH97_e24	GH97:162	-	-	600	BcWH2_02562	643	4.3e-268	4	599	18	625	0.991666666667
GH28_e91	GH28:13	-	-	300	BcWH2_02563	499	1.8e-204	1	300	178	477	0.996666666667
GT2	GT2:387	-	-	162	BcWH2_02779	317	2.9e-81	1	162	5	167	0.993827160494
GH2_e110	GH2:6	-	-	667	BcWH2_02956	877	0	1	662	34	715	0.991004497751
PL12_e18	PL12_2:44	4.2.2.8:2|4.2.2.7:1	host glycan, host glycan	131	BcWH2_02989	665	3.4e-70	1	131	404	534	0.992366412214
PL37_e0	PL37:30	4.2.2.20:1|4.2.2.8:1|4.2.2.-:1	host glycan, host glycan	633	BcWH2_02995	632	4e-259	21	631	17	630	0.963665086888
PL13_e0	PL13:43	4.2.2.7:6	host glycan	360	BcWH2_02997	389	1.8e-209	2	359	25	382	0.991666666667
GH154_e20	GH154:44|GH105:4|PL42:1	3.2.1.-:1	arabinogalactan protein	354	BcWH2_03024	671	7.1e-194	1	354	53	404	0.997175141243
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	BcWH2_03041	643	1.4e-77	1	275	82	313	0.996363636364
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	BcWH2_03041	643	4.7e-99	1	274	344	636	0.992727272727
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	BcWH2_03042	975	0	4	632	18	647	0.992101105845
GH43_e186	GH43_19:87|GH43_9:78|GH43_34:6|GH97:3|GH43:3|GH43_18:1	-	-	231	BcWH2_03042	975	6.2e-96	1	231	703	958	0.995670995671
GH51_e47	GH51:642|GH43_34:9|CE6:3|GH43_18:3|GH43_22:3|GH43_4:3|GH43:2|GH43_29:2|CBM5:1|CBM66:1|GH0:1|CBM84:1|CBM0:1	3.2.1.55:5	arabinan	468	BcWH2_03043	841	1.5e-183	3	467	371	835	0.991452991453
GH43_e205	GH43_24:47	-	-	237	BcWH2_03057	464	3e-131	1	237	57	292	0.995780590717
GH43_e269	GH43_24:109|GH35:10|CBM32:9|GH2:3	-	-	254	BcWH2_03061	1106	2.7e-131	1	253	57	311	0.992125984252
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	BcWH2_03061	1106	4.6e-143	1	313	358	669	0.993630573248
CBM32_e42	CBM32:247|GH35:243|GH43_24:9	-	host glycan	74	BcWH2_03061	1106	1e-28	2	73	1031	1102	0.959459459459
GT2	GT2:308	-	-	168	BcWH2_03087	317	1.3e-75	1	167	10	176	0.988095238095
GH13_e113	GH13_38:338|GH13:1	3.2.1.20:2	sucrose, starch	375	BcWH2_03281	565	1.1e-179	1	375	34	400	0.997333333333
GT2	GT2:6	-	-	119	BcWH2_03378	308	2.6e-44	1	107	10	117	0.890756302521
GT2	GT2:11	-	-	221	BcWH2_03580	290	1.8e-104	1	221	4	225	0.995475113122
GT4_e2008	GT4:8|GT2:1	-	-	143	BcWH2_03639	425	4.2e-60	2	140	237	380	0.965034965035
GH147_e0	GH147:108	3.2.1.23:1	beta-galactan	811	BcWH2_03782	855	0	3	810	24	836	0.995067817509
GH2_e137	GH2:343|CBM32:1|CBM67:1	3.2.1.23:2	beta-galactan	607	BcWH2_03784	825	1.5e-296	2	606	23	624	0.995057660626
PL6_e3	PL6_1:11	-	-	361	BcWH2_03861	464	6.7e-158	10	335	39	376	0.90027700831
GH36_e24	GH36:283|CBM51:3	3.2.1.22:2	alpha-galactan	680	BcWH2_03869	722	7.5e-271	5	680	35	704	0.992647058824
GH105_e43	GH105:132	-	-	310	BcWH2_03885	379	6.5e-153	2	310	68	377	0.993548387097
PL8_e17	PL8:42	-	-	245	BcWH2_03891	723	1.2e-106	1	244	367	612	0.991836734694
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	BcWH2_03914	873	1.4e-284	6	716	23	809	0.990237099024
CE6_e7	CE6:31	-	-	92	BcWH2_03971	829	2.7e-34	1	91	86	179	0.978260869565
GH51_e19	GH51:1621	3.2.1.55:27	arabinan	489	BcWH2_04140	514	5.9e-237	2	489	26	514	0.99591002045
GH51_e47	GH51:642|GH43_34:9|CE6:3|GH43_18:3|GH43_22:3|GH43_4:3|GH43:2|GH43_29:2|CBM5:1|CBM66:1|GH0:1|CBM84:1|CBM0:1	3.2.1.55:5	arabinan	468	BcWH2_04154	652	1.8e-195	3	466	179	650	0.989316239316
PL8_e42	PL8_3:29	-	-	251	BcWH2_04165	712	6e-128	1	251	343	594	0.996015936255
PL33_e0	PL33_1:103	4.2.2.1:1	host glycan	147	BcWH2_04324	642	1.1e-72	1	146	432	577	0.986394557823
GH27_e31	GH27:22|CBM35:19|CBM61:14|GH31:11|CBM2:1	3.2.1.94:3	starch	258	BcWH2_04341	463	6.6e-113	1	257	178	421	0.992248062016
PL10_e13	PL10_1:106|CE0:22|CE8:20|PL10:4|CE12:1	4.2.2.2:1	pectin	290	BcWH2_04349	707	1.9e-129	2	290	63	352	0.993103448276
CE8_e50	CE8:34|PL1_2:16|CBM6:4|PL9_1:1|CBM35:1|CBM88:1	-	-	292	BcWH2_04349	707	4.6e-21	6	239	405	629	0.797945205479
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	BcWH2_04487	814	2.4e-165	2	349	161	529	0.988603988604
GH35_e44	GH35:96	-	-	181	BcWH2_04512	570	1.5e-88	1	180	35	214	0.988950276243
GH26_e104	GH26:17	-	-	161	BcWH2_04524	352	1.7e-71	2	161	132	293	0.987577639752
GH10_e5	GH10:38|CBM4:15|CBM0:9	3.2.1.8:4	xylan	262	BcWH2_04533	721	1.7e-139	1	262	455	717	0.996183206107
CBM6_e101	CBM6:6	-	beta-glucan, xylan, cellulose	119	BcWH2_04612	948	8.5e-58	1	119	830	948	0.991596638655
GH3_e151	GH3:27	3.2.1.37:1	xylan	216	BcWH2_04621	786	4.6e-103	1	215	117	329	0.990740740741
GH2_e106	GH2:268|CBM32:3	3.2.1.-:1|3.2.1.23:1	pectin, beta-galactan	760	BcWH2_04669	949	0	1	760	41	831	0.998684210526
GH78_e1	GH78:419	3.2.1.40:3	alpha-rhamnoside	476	BcWH2_04673	735	2.4e-237	2	476	196	686	0.995798319328
GH105_e2	GH105:48	3.2.1.-:1	pectin	346	BcWH2_04677	398	3.5e-185	1	346	51	397	0.99710982659
CBM67_e27	CBM67:9|GH78:9	-	rhamnose	168	BcWH2_04679	1288	8.8e-52	6	162	163	320	0.928571428571
GH78_e2	GH78:144|GH33:56|CBM67:6	3.2.1.40:1|3.2.1.-:1	alpha-rhamnoside	517	BcWH2_04679	1288	6.2e-252	3	517	354	885	0.99419729207
GH33_e82	GH33:118|GH78:56	3.2.1.40:1|3.2.1.-:1	pectin	297	BcWH2_04679	1288	8.6e-142	1	297	920	1271	0.996632996633
PL1_e77	PL1_2:202|PL1:4	-	-	191	BcWH2_04715	560	1.5e-103	1	191	135	325	0.994764397906
GH28_e12	GH28:34|CBM6:7|GH88:1	-	-	251	BcWH2_04760	492	1.2e-138	2	250	211	458	0.988047808765
GH43_e270	GH43_34:55|CBM32:21|CBM0:3	-	-	275	BcWH2_05059	800	1.4e-144	1	274	32	303	0.992727272727
CBM32_e8	CBM32:21|GH43_34:21	-	host glycan	109	BcWH2_05059	800	1.9e-50	1	109	336	443	0.990825688073
CE7_e15	CE7:34|GH26:2	-	-	295	BcWH2_05088	427	4e-160	1	295	125	419	0.996610169492
GH105_e28	GH105:28	-	-	343	BcWH2_05138	432	1.3e-210	1	343	70	412	0.997084548105
GH109_e5	GH109:463	-	-	399	BcWH2_05174	517	1.9e-187	1	397	62	471	0.992481203008
GT2	GT2:19	-	-	139	BcWH2_05213	318	4.5e-55	2	132	13	143	0.935251798561
GT2	GT2:29	-	-	277	BcWH2_05272	390	6.2e-95	1	272	58	330	0.978339350181
GH105_e31	GH105:5|PL11:1	-	-	337	BcWH2_05448	383	7.1e-184	2	335	47	377	0.988130563798
CBM67_e26	CBM67:52|GH78:52|CBM32:8|CBM13:1	-	rhamnose	183	BcWH2_00153	765	8.2e-84	2	183	25	205	0.989071038251
GH78_e30	GH78:58|CBM67:48|CBM32:8|CE15:2	3.2.1.40:2	alpha-rhamnoside	460	BcWH2_00153	765	5.5e-211	2	457	250	707	0.989130434783
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	BcWH2_00160	773	9.5e-108	1	222	100	324	0.995495495495
CBM48_e31	CBM48:153|GH13:152	-	glycogen	83	BcWH2_00199	859	3e-28	1	82	185	263	0.975903614458
GH13_e156	GH13:242|CBM48:233|GH13_30:1	-	sucrose	313	BcWH2_00199	859	1.8e-115	4	313	334	639	0.987220447284
CE20_e20	CE20:241	-	-	236	BcWH2_00230	644	3.1e-83	1	234	111	532	0.987288135593
CBM48_e68	CBM48:192|CE0:190|CE6:12|GH10:3|CE1:2|GH62:1	3.1.1.73:1|3.2.1.55:1|3.2.1.8:1	glycogen	61	BcWH2_00294	393	5.5e-18	2	61	40	112	0.967213114754
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	BcWH2_00294	393	2.2e-49	2	205	162	387	0.985436893204
GH13_e188	GH13:17|CBM26:2	-	sucrose	286	BcWH2_00306	447	1.5e-116	1	285	52	334	0.993006993007
GT2	GT2:6	-	-	134	BcWH2_00336	266	4e-64	1	127	5	131	0.940298507463
GT9_e65	GT9:196	-	-	249	BcWH2_00341	343	6.9e-110	1	249	73	321	0.995983935743
GH5_e100	GH5_46:45	3.2.1.4:1	beta-glucan	256	BcWH2_00427	415	3.7e-133	3	255	93	346	0.984375
GH2_e51	GH2:27	-	-	694	BcWH2_00518	906	0	1	694	52	744	0.99855907781
GH35_e44	GH35:96	-	-	181	BcWH2_00562	486	4.2e-22	1	165	36	215	0.906077348066
GH38_e34	GH38:63|CBM32:8	3.2.1.113:1|3.2.1.-:1	host glycan, alpha-mannan	234	BcWH2_00582	1202	2.3e-130	1	234	31	263	0.995726495726
CBM32_e185	CBM32:11|GH38:10|CBM6:1|CE17:1	3.2.1.113:1|3.2.1.-:1	host glycan	121	BcWH2_00582	1202	2.7e-40	1	120	1082	1199	0.98347107438
GH5_e243	GH5_21:28|GH43_10:5	3.2.1.8:2	xylan	275	BcWH2_00695	1205	2.3e-147	1	275	51	325	0.996363636364
GH43_e118	GH43_10:43|CBM22:4|CE0:2|CBM6:1|GH10:1|GH43_16:1	3.2.1.55:2|3.2.1.8:1	xylan, xylan	269	BcWH2_00695	1205	1.2e-76	1	268	426	678	0.992565055762
CBM91_e6	CBM91:25|GH43_10:25|GH5_21:16|CBM6:3|GH43_1:2	-	xylan	190	BcWH2_00695	1205	9.7e-86	1	190	708	904	0.994736842105
GH43_e229	CBM6:49|GH43_2:49|GH8:5|GH43:1	-	-	273	BcWH2_00776	443	4.2e-153	1	273	32	301	0.996336996337
CBM6_e71	CBM6:55|GH43_2:53|GH8:5|GH43:2	-	beta-glucan, xylan, cellulose	99	BcWH2_00776	443	6e-38	2	99	346	443	0.979797979798
CE4_e140	CE4:231	-	-	111	BcWH2_00806	204	8e-52	2	110	24	132	0.972972972973
GH2_e31	GH2:132|GH43_24:3	-	-	562	BcWH2_00841	799	1.1e-234	2	561	16	586	0.994661921708
GH51_e27	GH51:26	-	-	612	BcWH2_00846	837	1.3e-282	1	611	234	835	0.996732026144
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	BcWH2_00851	1215	4e-51	17	181	387	561	0.881720430108
GH78_e85	GH78:65|CBM67:2	-	-	539	BcWH2_00851	1215	2.5e-281	1	539	603	1149	0.99814471243
GH29_e82	GH29:196	-	-	399	BcWH2_00893	546	2.1e-195	2	399	33	432	0.994987468672
GT4_e1535	GT4:69	-	-	146	BcWH2_00959	441	8.3e-48	1	144	256	401	0.979452054795
GH28_e30	GH28:46	-	-	351	BcWH2_00995	469	3.1e-204	1	350	54	403	0.994301994302
GH92_e14	GH92:70	-	-	492	BcWH2_00999	757	9.5e-247	1	492	242	743	0.997967479675
GH2_e51	GH2:27	-	-	694	BcWH2_01020	899	0	1	693	46	737	0.99711815562
GH97_e8	GH97:36|CBM51:4|CBM35:2	-	-	617	BcWH2_01050	750	7e-247	4	615	35	654	0.990275526742
CE20_e33	CE20:279|GH33:1|CBM35:1	-	-	256	BcWH2_01181	640	9.2e-100	1	255	101	523	0.9921875
GH16_e294	GH16:13	-	-	244	BcWH2_01182	436	1.8e-125	1	244	175	418	0.995901639344
GH5_e58	GH5_4:17	3.2.1.4:2|3.2.1.151:1	beta-glucan, xyloglucan	296	BcWH2_01211	512	7.6e-167	1	296	166	461	0.996621621622
GH3_e10	GH3:448|GH43_34:2	3.2.1.21:12|3.2.1.-:6	beta-glucan, beta-glucan	208	BcWH2_01216	737	2.7e-105	1	208	64	283	0.995192307692
GH95_e19	GH95:153|GH43_18:1	-	-	746	BcWH2_01238	824	0	2	744	31	788	0.994638069705
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	BcWH2_01331	776	3.1e-178	2	349	156	512	0.988603988604
CE9_e78	CE9:112	-	-	382	BcWH2_01334	398	1.2e-179	2	382	13	392	0.994764397906
GT113_e9	GT113:29	-	-	345	BcWH2_01515	327	1.5e-105	2	343	12	323	0.988405797101
GH36_e36	GH36:257|GH134:1|PL1_7:1	3.2.1.22:11	alpha-galactan	684	BcWH2_01584	735	0	2	684	27	710	0.997076023392
GT32_e86	GT32:24	-	-	77	BcWH2_01622	239	4.6e-41	2	77	22	97	0.974025974026
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	BcWH2_01630	1071	0	3	866	56	926	0.996535796767
GT2	GT2:7	-	-	161	BcWH2_01817	313	7.1e-61	1	161	9	175	0.993788819876
GT4_e2685	GT4:130	-	-	152	BcWH2_01822	375	6.2e-60	4	150	192	338	0.960526315789
PL1_e60	PL1_2:186|CE8:16|PL1:11|CBM6:4|CBM35:1|CBM88:1	4.2.2.2:3	pectin	184	BcWH2_01956	512	5.2e-83	1	184	97	281	0.994565217391
GH140_e1	GH140:160	3.2.1.-:1	pectin	432	BcWH2_01993	469	2.5e-199	1	432	31	456	0.997685185185
CE7_e20	CE7:59	-	-	304	BcWH2_01999	438	3.1e-178	1	303	130	433	0.993421052632
GH105_e41	GH105:313|CE8:1	3.2.1.-:1	pectin	343	BcWH2_02003	406	1.6e-155	3	342	55	394	0.98833819242
GT4_e3667	GT4:7	-	-	152	BcWH2_02093	342	2.3e-59	1	152	185	329	0.993421052632
GH20_e46	GH20:248|GH92:2|CE0:1	-	-	356	BcWH2_02371	534	1.3e-178	1	355	148	501	0.994382022472
GH110_e5	GH110:25	-	-	542	BcWH2_02393	609	1.4e-245	2	542	41	585	0.9963099631
GH3_e0	GH3:1894|GH67:1|CBM6:1|CBM32:1	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	xylan, arabinan, beta-glucan, beta-glucan	251	BcWH2_02407	864	6.6e-115	4	246	57	305	0.964143426295
GH28_e60	GH28:8	-	-	313	BcWH2_02451	510	9e-171	1	312	175	486	0.993610223642
GH43_e84	GH43_18:91|GH43_34:66|CBM32:58|GH42:9|CBM42:1|GH43_20:1|GH43:1	3.2.1.55:2	xylan	233	BcWH2_02484	326	9.4e-111	1	232	68	301	0.991416309013
GH28_e60	GH28:8	-	-	313	BcWH2_02528	513	1.1e-175	1	312	178	489	0.993610223642
GH88_e24	GH88:141|GH92:7|GH28:1	-	-	324	BcWH2_02569	406	3.2e-165	3	324	72	394	0.990740740741
GH146_e0	GH146:409|GH97:3|GH43_19:1|GH43_34:1|CBM13:1	3.2.1.185:1	arabinan	511	BcWH2_02573	641	8.1e-196	1	511	51	556	0.998043052838
GH20_e9	GH20:95	-	-	339	BcWH2_02883	504	3e-163	1	338	117	453	0.994100294985
GT4_e3727	GT4:7	-	-	152	BcWH2_02907	380	3.5e-45	3	150	202	349	0.967105263158
PL15_e0	PL15_2:45	4.2.2.7:2|4.2.2.8:2	host glycan, host glycan	153	BcWH2_02984	868	2.4e-93	2	152	539	689	0.980392156863
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	BcWH2_02990	429	2.9e-141	2	323	103	418	0.990740740741
CBM32_e83	CBM32:5	-	host glycan	130	BcWH2_03031	299	1.5e-72	1	130	151	282	0.992307692308
GH16_e45	GH16_3:9|GH16:1	-	-	269	BcWH2_03032	490	1.4e-134	1	269	230	488	0.996282527881
PL42_e0	PL42:75	4.2.2.-:2|3.2.1.-:2	arabinogalactan protein, arabinogalactan protein	292	BcWH2_03039	433	3.3e-154	1	292	37	329	0.996575342466
GT2	GT2:444	-	-	314	BcWH2_03077	323	5.3e-126	13	295	1	285	0.898089171975
GT4_e3529	GT4:8	-	-	148	BcWH2_03379	348	7.4e-57	2	147	169	315	0.97972972973
GH65_e10	GH65:31	-	-	338	BcWH2_03488	449	4.5e-181	1	337	79	416	0.994082840237
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	BcWH2_03497	717	0	6	689	16	699	0.991291727141
GT4_e2150	GT4:62	-	-	150	BcWH2_03577	373	7.5e-66	1	149	195	343	0.986666666667
GH133_e3	GH133:24	-	-	355	BcWH2_03790	785	2.7e-181	3	355	274	626	0.991549295775
PL38_e19	PL38:73|GH2:2|PL6:1	-	-	277	BcWH2_03889	383	2.8e-142	4	276	51	323	0.981949458484
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	BcWH2_03918	272	4.5e-20	13	201	53	258	0.912621359223
PL1_e95	PL1_2:52|PL1:3|CE8:2	-	-	191	BcWH2_03934	581	1.2e-92	1	191	76	263	0.994764397906
PL1_e17	PL1_2:87|PL1:18|CBM3:3|CBM6:2|CBM1:1|CBM37:1|CBM13:1|PL0:1	-	-	179	BcWH2_03956	464	5.7e-81	1	179	89	273	0.994413407821
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	BcWH2_04166	369	3.1e-147	2	312	51	367	0.99358974359
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	BcWH2_04172	407	1.1e-148	2	323	65	402	0.990740740741
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	BcWH2_04174	1122	0	3	866	62	962	0.996535796767
GH97_e7	GH97:50	-	-	651	BcWH2_04343	675	0	2	650	20	661	0.995391705069
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	BcWH2_04475	718	0	4	688	19	703	0.992743105951
GT51_e93	GT51:245	-	-	151	BcWH2_04506	629	1e-72	2	151	424	573	0.986754966887
GH43_e53	GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1	3.2.1.37:19|3.2.1.55:4	xylan, xylan	310	BcWH2_04516	325	3.2e-154	1	309	8	318	0.993548387097
GH8_e37	GH8:24|CBM6:6|CBM36:6|GH26:2|GH5:1|GH5_55:1	3.2.1.8:3|3.2.1.4:2	xylan, cellulose	315	BcWH2_04528	417	1.5e-131	1	315	95	409	0.996825396825
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	BcWH2_04568	757	9.1e-214	2	493	245	752	0.993927125506
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	BcWH2_04575	759	5.2e-278	1	509	231	738	0.998035363458
GH57_e10	GH57:204	-	-	319	BcWH2_04588	473	2.4e-168	1	319	7	325	0.996865203762
GH133_e1	GH133:236	-	-	351	BcWH2_04590	646	4.9e-168	2	351	289	637	0.994301994302
GH105_e17	GH105:172|CE12:1	3.2.1.172:1	pectin	319	BcWH2_04599	375	2.1e-175	3	319	58	374	0.990595611285
GH137_e0	GH137:122|CBM57:46|GH2:46|GH106:2	3.2.1.31:1|3.2.1.185:1	pectin	339	BcWH2_04671	1421	6.6e-161	2	338	23	368	0.991150442478
GH2_e99	GH2:100|CBM57:99|GH137:46	3.2.1.31:1|3.2.1.185:1	beta-glucuronan	459	BcWH2_04671	1421	3.4e-228	2	459	376	822	0.995642701525
CBM57_e0	CBM57:99|GH2:99|GH137:46	3.2.1.31:1|3.2.1.185:1	glycosidases	166	BcWH2_04671	1421	2.6e-69	1	166	1072	1233	0.993975903614
GH143_e0	GH142:47|GH143:47	3.2.1.185:1|3.2.1.-:1	pectin	546	BcWH2_04704	1107	0	1	546	23	569	0.998168498168
GH142_e0	GH142:115|GH143:47	3.2.1.185:1|3.2.1.-:1	pectin	471	BcWH2_04704	1107	4.1e-239	1	470	632	1098	0.995753715499
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	BcWH2_04717	877	2.9e-278	2	562	42	597	0.996441281139
CE20_e10	CE20:99	-	-	256	BcWH2_04719	477	9.2e-121	1	256	108	368	0.99609375
CBM51_e35	CBM51:42|GH27:41|CBM40:1|GH33:1	-	host glycan	134	BcWH2_05003	664	6.1e-53	5	133	38	165	0.955223880597
GH27_e45	GH27:85|CBM51:39	-	-	251	BcWH2_05003	664	1.1e-106	1	250	378	640	0.99203187251
GH97_e1	GH97:229	3.2.1.22:1	alpha-glucan	639	BcWH2_05058	908	8e-277	5	638	26	662	0.990610328638
GH26_e61	GH26:77|GH5_7:3|GH3:1	3.2.1.100:2|3.2.1.-:1	beta-mannan, beta-mannan	298	BcWH2_05080	375	2e-153	1	298	39	335	0.996644295302
GH2_e106	GH2:268|CBM32:3	3.2.1.-:1|3.2.1.23:1	pectin, beta-galactan	760	BcWH2_05121	976	0	1	760	40	846	0.998684210526
CE20_e4	CE20:26|GH105:19	-	-	263	BcWH2_05146	843	9.8e-138	1	263	106	368	0.996197718631
GH105_e22	GH105:48	-	-	341	BcWH2_05146	843	1.2e-201	1	341	502	842	0.99706744868
GH43_e59	GH43_29:334|CBM6:308|CBM2:13|CBM13:12|CBM22:12|CBM42:12|GH43_10:9|GH43:9|CBM48:6|CE0:6|GH43_17:4|GH27:3|GH43_30:2|CE6:2|CBM64:1|CBM51:1|GH43_26:1|CBM1:1	3.2.1.37:2|3.2.1.55:2|3.2.1.8:1	xylan, xylan, xylan	281	BcWH2_05154	456	4.3e-115	1	281	23	306	0.996441281139
CBM6_e0	CBM6:335|GH43_29:310|CBM13:12|CBM22:12|CBM2:12|GH43_16:11|GH43:10|CBM48:6|CE0:6|GH27:2|CBM32:1|CBM36:1|CBM1:1|GH43_10:1|CBM64:1	3.2.1.8:1|3.2.1.37:1|3.2.1.55:1	beta-glucan, xylan, cellulose	125	BcWH2_05154	456	2.1e-51	2	124	329	451	0.976
CBM91_e37	CBM91:51|GH43_10:51	-	xylan	186	BcWH2_05156	247	3.2e-34	92	186	2	96	0.505376344086
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	BcWH2_05177	559	2.9e-140	3	348	168	518	0.982905982906
GT2	GT2:42	-	-	259	BcWH2_05211	282	4.2e-38	1	239	20	239	0.918918918919
GH92_e30	GH92:201	3.2.1.-:2	host glycan	521	BcWH2_00029	754	2e-271	2	521	218	737	0.996161228407
GH95_e1	GH95:1763|CBM13:26|CBM2:14|CE6:11|CBM6:7|CBM32:5|CE8:2|GH29:1|CE12:1|CBM5:1|GH1:1	3.2.1.-:3|3.2.1.63:2	pectin, xylan, xyloglucan, host glycan	743	BcWH2_00143	813	7.5e-272	3	738	30	799	0.989232839838
CBM67_e27	CBM67:9|GH78:9	-	rhamnose	168	BcWH2_00152	928	6.1e-71	3	164	175	339	0.958333333333
GH78_e43	GH78:163|CBM67:8|GH137:1	3.2.1.40:1	alpha-rhamnoside	515	BcWH2_00152	928	2.4e-231	2	515	371	882	0.996116504854
GH13_e235	GH13:102	3.2.1.1:1	sucrose, starch	322	BcWH2_00212	619	1.3e-145	1	319	164	480	0.987577639752
GH16_e147	GH16_3:85|GH16:12|GH16_24:1	3.2.1.-:2	carrageenan	234	BcWH2_00217	806	4.5e-24	30	233	571	790	0.867521367521
GT4_e3070	GT4:16	-	-	145	BcWH2_00328	379	2.3e-65	1	145	193	337	0.993103448276
GT2	GT2:9	-	-	143	BcWH2_00332	322	2.8e-66	1	143	6	164	0.993006993007
PL30_e0	PL30:17	4.2.2.1:1	host glycan	714	BcWH2_00393	821	0	1	714	76	784	0.998599439776
CBM62_e1	CBM62:53	-	xyloglucan, arabinogalactan and galactomannan	89	BcWH2_00448	647	3e-26	13	87	441	515	0.831460674157
GH51_e27	GH51:26	-	-	612	BcWH2_00449	426	1.5e-77	206	611	43	421	0.661764705882
GH43_e199	GH43_31:69|GH43:7	-	-	260	BcWH2_00521	320	2.7e-146	1	260	41	299	0.996153846154
