dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51_e160	GT51:316	-	-	185	Bth_00770	779	2.4e-84	1	185	58	245	0.994594594595
PL1_e77	PL1_2:202|PL1:4	-	-	191	Bth_01029	560	1.6e-104	1	191	135	325	0.994764397906
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	Bth_01032	882	1.3e-278	2	562	42	597	0.996441281139
GH106_e44	GH106:112|GH137:2|GH29:1	3.2.1.40:1	pectin	763	Bth_01035	1105	0	3	761	365	1098	0.993446920052
GH78_e1	GH78:419	3.2.1.40:3	alpha-rhamnoside	476	Bth_01051	729	5.2e-239	2	476	191	681	0.995798319328
GH95_e1	GH95:1763|CBM13:26|CBM2:14|CE6:11|CBM6:7|CBM32:5|CE8:2|GH29:1|CE12:1|CBM5:1|GH1:1	3.2.1.-:3|3.2.1.63:2	pectin, xylan, xyloglucan, host glycan	743	Bth_01059	822	0	2	730	28	760	0.979811574697
GH105_e2	GH105:48	3.2.1.-:1	pectin	346	Bth_01060	400	3.6e-187	1	346	51	397	0.99710982659
GH28_e10	GH28:407|CE8:1|CE19:1|GH43_18:1	3.2.1.67:1	pectin	343	Bth_01067	445	3.8e-143	3	341	53	420	0.985422740525
GT2	GT2:21	-	-	221	Bth_01215	395	1e-115	1	221	44	264	0.995475113122
GT94_e7	GT94:20|GT1:1|GT2:1	-	-	297	Bth_01225	372	2.9e-19	1	155	58	204	0.518518518519
GT4_e1235	GT4:27	-	-	152	Bth_01228	376	6.9e-16	4	107	195	313	0.677631578947
GT4_e1077	GT4:6	-	-	152	Bth_01230	384	5e-78	4	152	206	354	0.973684210526
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	Bth_01348	854	5.9e-233	1	530	126	654	0.996233521657
CBM32_e165	CBM32:21|GH20:6|GH33:6|GH95:5|CBM5:1	-	host glycan	130	Bth_01853	1019	5.5e-23	2	130	192	326	0.984615384615
GH95_e0	GH95:552|CBM51:45|CBM32:26|CBM13:1|CBM47:1	3.2.1.63:5|3.2.1.51:1	xyloglucan, host glycan, host glycan	726	Bth_01853	1019	3.5e-224	100	724	322	984	0.859504132231
GH3_e88	GH3:482	3.2.1.37:15|3.2.1.55:3|3.2.1.21:1	xylan, arabinan, beta-glucan	228	Bth_01856	954	1.4e-71	4	224	209	426	0.964912280702
GH76_e19	GH76:45|CBM6:1	-	-	316	Bth_01968	408	3.6e-115	2	312	52	385	0.981012658228
GH127_e7	GH127:58|GH51:3	-	-	561	Bth_02191	687	4.5e-299	1	561	40	621	0.998217468806
GH92_e21	GH92:29	-	-	507	Bth_02199	1047	2.2e-225	1	507	524	1042	0.998027613412
GH38_e22	GH38:24	-	-	273	Bth_02207	1141	1.4e-152	1	272	298	569	0.992673992674
GT4_e3714	GT4:41	-	-	125	Bth_02244	323	1.3e-58	1	124	142	266	0.984
GT2	GT2:444	-	-	314	Bth_02247	342	1.7e-138	2	291	4	295	0.920382165605
CBM91_e19	CBM91:6	-	xylan	90	Bth_02279	221	2.5e-18	1	88	79	166	0.966666666667
CBM32_e147	CBM32:24	-	host glycan	125	Bth_02291	316	2.5e-36	1	125	181	310	0.992
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	Bth_02296	758	9.7e-240	2	509	237	742	0.996070726916
GH2_e98	GH2:93|CBM32:77	-	-	676	Bth_02536	977	0	1	675	37	712	0.997041420118
CBM32_e133	CBM32:79|GH2:75|GH20:1	-	host glycan	112	Bth_02536	977	2.4e-42	3	112	728	837	0.973214285714
GH3_e57	GH3:182	3.2.1.-:1	beta-glucan	226	Bth_02543	1001	9e-112	2	226	110	332	0.991150442478
CBM67_e3	CBM67:11|GH78:11	-	rhamnose	180	Bth_02624	881	9.1e-93	2	177	146	321	0.972222222222
GH78_e29	GH78:133|CBM67:9	-	-	510	Bth_02624	881	3.3e-278	1	510	348	857	0.998039215686
GH16_e321	GH16_3:114|GH16:2|CBM16:1	3.2.1.-:1	carrageenan	227	Bth_02652	268	2.4e-115	1	227	37	263	0.995594713656
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	Bth_02734	760	6e-257	2	509	239	743	0.996070726916
GT30_e38	GT30:395	-	-	163	Bth_02861	407	6.4e-80	3	163	46	206	0.981595092025
GH123_e16	GH123:156	3.2.1.53:2|3.2.1.-:1	host glycan, host glycan	534	Bth_02865	598	1.8e-258	2	533	63	596	0.994382022472
GH18_e33	GH18:8	-	-	297	Bth_02947	347	2.9e-180	1	297	47	335	0.996632996633
GT4_e408	GT4:35	-	-	151	Bth_02990	379	8.3e-67	2	150	201	349	0.980132450331
GT8_e199	GT8:33	-	-	248	Bth_02997	309	2.9e-134	1	248	6	253	0.995967741935
GH116_e6	GH116:81|CBM38:16	-	-	351	Bth_03032	848	2.9e-173	2	351	422	782	0.994301994302
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bth_03037	402	1.2e-155	2	324	71	393	0.993827160494
GH115_e4	GH115:122	3.2.1.-:1	arabinogalactan protein	758	Bth_03086	789	0	2	758	27	778	0.997361477573
GH43_e205	GH43_24:47	-	-	237	Bth_03087	460	1.5e-131	1	237	49	286	0.995780590717
GH154_e2	GH154:70|GH105:20|GH16_3:1	-	-	361	Bth_03153	415	2.3e-199	1	360	31	393	0.994459833795
GH30_e7	GH30_6:8	-	-	452	Bth_03157	520	1.2e-252	1	452	58	511	0.997787610619
GH51_e3	GH51:22	-	-	442	Bth_03229	709	1.8e-280	1	442	268	709	0.997737556561
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_03265	735	1.8e-215	4	494	240	731	0.991902834008
GH110_e10	GH110:9	3.2.1.22:2	host glycan	537	Bth_03298	568	0	2	537	23	560	0.996275605214
GH20_e135	GH20:148|CBM0:1	-	-	355	Bth_03318	774	2.5e-170	1	354	157	515	0.994366197183
GH2_e112	GH2:541|CBM67:5|GH43_26:1	3.2.1.23:1	beta-galactan	590	Bth_03439	591	7.1e-205	1	578	29	584	0.977966101695
GH3_e10	GH3:448|GH43_34:2	3.2.1.21:12|3.2.1.-:6	beta-glucan, beta-glucan	208	Bth_03463	764	9.8e-101	1	208	68	299	0.995192307692
PL29_e9	PL29:31	4.2.2.20:1	host glycan	318	Bth_03476	868	1.8e-128	1	317	346	702	0.993710691824
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bth_03496	400	4.1e-156	2	323	71	394	0.990740740741
GT9_e65	GT9:196	-	-	249	Bth_03511	343	1.2e-109	1	249	73	321	0.995983935743
GT2	GT2:18|GT0:1	-	-	102	Bth_03514	679	8e-45	1	101	92	192	0.980392156863
GT4_e3844	GT4:17	-	-	141	Bth_03516	413	1.4e-65	1	141	243	384	0.992907801418
GH43_e147	GH43_34:350|GH43_3:101|CBM66:38|GH92:10|CBM32:3|GH3:2|GH43:1|CBM84:1|CBM42:1	3.2.1.146:1	beta-galactan	280	Bth_03669	637	8.4e-139	1	279	33	312	0.992857142857
GH43_e310	GH43_3:45	3.2.1.146:1	beta-galactan	288	Bth_03669	637	1.4e-141	2	288	339	621	0.993055555556
GH76_e13	GH76:46|CBM6:1	-	-	334	Bth_03677	420	6.8e-181	1	331	61	395	0.988023952096
GH109_e2	GH109:143	-	-	391	Bth_03739	447	7.7e-21	2	161	42	197	0.406649616368
CE15_e7	CE15:6|CBM22:2|CBM9:2|GH10:2	-	-	336	Bth_03766	392	4.2e-18	4	335	61	384	0.985119047619
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bth_03813	323	2.1e-83	1	275	72	303	0.996363636364
GH29_e82	GH29:196	-	-	399	Bth_03824	547	5.9e-195	2	399	34	433	0.994987468672
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bth_03834	333	6.3e-101	1	274	35	326	0.992727272727
GH43_e269	GH43_24:109|GH35:10|CBM32:9|GH2:3	-	-	254	Bth_03843	355	7.9e-132	1	253	51	305	0.992125984252
GH36_e10	GH36:169	-	-	174	Bth_03967	693	5.8e-114	1	174	143	316	0.994252873563
GH29_e74	GH29:65|CBM32:3	-	-	298	Bth_04131	463	7.5e-169	2	297	24	319	0.989932885906
CBM32_e191	CBM32:5|GH29:5	-	host glycan	102	Bth_04131	463	6.5e-25	3	101	346	447	0.960784313725
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_04138	779	1.2e-210	2	494	267	760	0.995951417004
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_04140	768	1.1e-201	3	494	244	739	0.993927125506
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_04173	743	3.8e-217	3	493	239	732	0.991902834008
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	Bth_04256	904	3.7e-24	19	178	176	338	0.854838709677
GH78_e6	GH78:44	-	-	504	Bth_04256	904	2.8e-279	1	504	365	868	0.998015873016
GH92_e26	GH92:39	3.2.1.-:1	host glycan	475	Bth_04273	717	6.3e-279	1	475	230	704	0.997894736842
GH105_e41	GH105:313|CE8:1	3.2.1.-:1	pectin	343	Bth_04289	399	1.4e-151	4	342	57	395	0.985422740525
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bth_04291	577	2.8e-98	1	210	34	264	0.990521327014
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	Bth_04291	577	7.5e-135	1	285	281	562	0.993006993007
PL1_e60	PL1_2:186|CE8:16|PL1:11|CBM6:4|CBM35:1|CBM88:1	4.2.2.2:3	pectin	184	Bth_04302	559	7.9e-67	1	184	128	331	0.994565217391
GH28_e64	GH28:285|CE12:17|PL9_1:2	3.2.1.67:1	pectin	396	Bth_04306	528	5e-184	2	395	86	472	0.992424242424
GH28_e34	GH28:169	3.2.1.173:1	pectin	355	Bth_04329	467	6.7e-174	2	354	50	395	0.991549295775
CE12_e37	CE12:111|GH106:1	-	-	206	Bth_04333	412	3.9e-107	1	206	164	369	0.995145631068
GH28_e117	GH28:129	3.2.1.173:1	pectin	341	Bth_04337	432	1.5e-183	2	339	76	413	0.988269794721
GH2_e106	GH2:268|CBM32:3	3.2.1.-:1|3.2.1.23:1	pectin, beta-galactan	760	Bth_04340	961	0	1	760	46	833	0.998684210526
GH2_e41	GH2:131	3.2.1.31:2	beta-glucuronan	481	Bth_04366	989	1.7e-275	2	481	24	502	0.995841995842
CBM32_e18	CBM32:14	-	host glycan	112	Bth_04431	857	1e-55	1	112	143	256	0.991071428571
GH110_e19	GH110:23	3.2.1.-:2	host glycan	555	Bth_04438	615	3.9e-287	2	555	30	583	0.996396396396
CBM32_e212	CBM32:12	-	host glycan	130	Bth_04460	605	8.2e-16	4	91	451	540	0.669230769231
GH57_e10	GH57:204	-	-	319	Bth_04496	460	1.9e-168	1	319	7	325	0.996865203762
GT5_e28	GT5:878	-	-	225	Bth_04498	278	2.1e-108	1	224	7	231	0.991111111111
GH18_e214	GH18:13	-	-	114	Bth_04598	385	4.5e-72	1	114	176	289	0.991228070175
GH23_e63	GH23:115	-	-	135	Bth_04684	326	6e-69	1	134	99	232	0.985185185185
GT2	GT2:387	-	-	162	Bth_04759	316	1.9e-80	1	162	5	167	0.993827160494
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	Bth_04777	719	0	5	688	22	704	0.991291727141
GH2_e137	GH2:343|CBM32:1|CBM67:1	3.2.1.23:2	beta-galactan	607	Bth_04864	815	0	2	606	25	627	0.995057660626
GH53_e22	GH53:425|CBM61:12|GH35:1|CBM13:1|CBM10:1|CBM60:1|CBM32:1	3.2.1.89:3	arabinogalactan protein	284	Bth_04865	353	7.5e-113	1	282	47	330	0.989436619718
PL13_e0	PL13:43	4.2.2.7:6	host glycan	360	Bth_04872	392	1.4e-206	2	359	26	391	0.991666666667
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	Bth_04884	895	5.7e-303	2	561	44	609	0.994661921708
